Client ID,Name,Age,Location ID,Joined Bank,Banking Contact,Nationality,Occupation,Fee Structure,Loyalty Classification,Estimated Income,Superannuation Savings,Amount of Credit Cards,Credit Card Balance,Bank Loans,Bank Deposits,Checking Accounts,Saving Accounts,Foreign Currency Account,Business Lending,Properties Owned,Risk Weighting,BRId,GenderId,IAId
IND71904,Kenneth Diaz,30,12910,2/10/2003 0:00,Jeremy Vasquez,Australian,Computer Systems Analyst III,High,Silver,75934.17,23153.4,1,1872.225,78656.823,638053.5073,188607.0116,214811.3474,39756.519,1100503.872,1,1,Private Bank,Female,Victor Dean
IND49223,Carlos Castillo,80,3946,8/11/1996 0:00,Steve Diaz,European,Teacher,Low,Jade,32726.268,3991.56,1,1796.202,521733.258,466271.6892,172693.2182,209822.2602,4362.2496,660555.7128,2,1,Private Bank,Male,Jeremy Porter
IND45778,Scott Johnson,28,33840,5/24/2019 0:00,Bruce Porter,American,Senior Developer,High,Silver,182033.6145,9258.87,1,4892.8464,380136.2448,1708745.426,547674.816,427186.3565,85632.1752,1447271.015,2,2,Private Bank,Male,Ernest Knight
IND90203,Ann Flores,27,19174,10/28/2014 0:00,Joshua Ryan,European,Information Systems Manager,Low,Jade,448729.1904,41536.16,1,845.48,1484029,1221003.76,586081.8048,742858.6876,43433.2,1266370.8,2,5,Private Bank,Female,Eric Shaw
IND45957,Joshua Howard,34,19737,4/30/2002 0:00,Nicholas Cunningham,American,Health Coach II,Mid,Silver,222609.6,9070.2,3,2346.918,1368748.752,868648.4163,267778.8351,304418.8172,6383.202,1481724.006,1,2,Private Bank,Female,Kevin Kim
IND37324,Kevin Schmidt,34,37221,9/23/2005 0:00,Ernest Rivera,European,Software Consultant,Low,Gold,180948.9787,23193.42,2,4495.8525,721455.2655,590851.3177,259212.191,86607.36734,30512.2305,1101236.142,3,2,Commercial,Male,Victor Rogers
IND22736,Matthew Ross,84,438,4/8/2007 0:00,Anthony Simpson,European,Automation Specialist II,High,Silver,54454.8984,30420.6,2,1502.34,681860.676,0,0,0,11669.448,1308107.724,2,1,Commercial,Male,Eugene Cunningham
IND95042,Jonathan Woods,55,17702,1/15/2019 0:00,Jerry Green,American,Statistician IV,Mid,Silver,72376.3287,20810.4,1,8141.103,1696224.93,1317356.969,589861.3295,475821.4724,55491.7182,1272788.642,2,2,Retail,Female,Joe Carroll
IND71261,Wayne George,70,36448,12/29/2014 0:00,Joshua Ryan,European,Safety Technician I,High,Jade,196588.0884,54963.12,1,2643.5646,1362063.161,468512.7511,266409.2114,194846.1853,38722.5864,1001891.461,0,4,Institutional,Female,Steve Sanchez
IND38724,Ralph Morgan,66,4422,12/12/1995 0:00,Anthony Torres,Asian,Cost Accountant,High,Jade,108386.9544,27190.65,1,2039.1228,428417.4114,239846.5044,210774.2009,109893.3075,4019.6772,837359.82,3,2,Private Bank,Female,Lawrence Sanchez
IND70825,Jonathan Reed,70,14307,6/13/2013 0:00,Anthony Simpson,European,VP Sales,High,Silver,280881.18,15212.7,2,5518.089,1438991.694,802754.7747,523143.5611,378828.0959,27907.641,224260.776,1,4,Commercial,Female,Peter Castillo
IND78133,Earl Little,71,23667,2/26/1996 0:00,Dennis Ruiz,European,Database Administrator II,High,Gold,35709.928,6608.58,1,1905.1322,66945.4594,1146047.712,416081.0166,332718.8199,43642.4204,592806.252,3,1,Retail,Male,Victor Gutierrez
IND24135,Ashley Griffin,41,16784,3/11/2002 0:00,Bruce Butler,Asian,Developer I,High,Jade,72648.8534,14258.76,2,2958.0386,241493.5061,291092.4352,178023.4728,37529.27264,32627.3233,389464.4545,1,1,Retail,Male,Daniel Carroll
IND58253,Julie Cruz,38,36192,11/29/1996 0:00,Joe Price,European,Librarian,Low,Jade,310547.5464,38248.9,1,5264.3918,260831.0612,1177321.893,765830.7459,335708.1941,46410.77,810658.9044,1,3,Retail,Female,Carl Anderson
IND49839,Norma Knight,26,11508,1/17/2019 0:00,Jerry Green,European,Automation Specialist II,High,Jade,52673.1264,3385.6,1,1577.9904,178705.2416,226244.0583,214740.1231,138353.9936,28482.7456,628802.176,3,2,Institutional,Male,Nicholas Ward
IND50159,Richard Moore,51,25595,5/18/2007 0:00,Nicholas Cunningham,American,Civil Engineer,Mid,Jade,250467.7728,12166.56,1,736.3584,1604558.246,1157818.614,482424.4224,263725.3509,43965.1008,2273472.288,2,2,Institutional,Female,Fred Bryant
IND52909,Amy Spencer,26,41251,12/28/2015 0:00,George Lewis,American,Database Administrator IV,High,Gold,235589.5311,21968.1,2,695.6334,665289.1476,110588.5214,55294.26071,127074.4029,25602.885,503879.3298,1,3,Private Bank,Female,Ryan Taylor
IND71789,Betty Fisher,51,12990,4/14/2011 0:00,Phillip Peters,American,Human Resources Manager,Mid,Jade,470170.8462,29661.78,1,1118.7504,224436.2142,540636.9159,149537.8704,429863.8627,71860.9038,2094135.553,1,4,Private Bank,Female,Sean Vasquez
IND81334,Chris Gutierrez,34,28096,2/16/2008 0:00,Samuel Fowler,European,Programmer IV,Mid,Jade,186417.2646,19867.05,1,809.2224,522443.3256,480535.3849,433816.6669,254617.013,16023.8736,74370.4416,1,2,Private Bank,Male,Nicholas Morrison
IND23592,Mildred Watson,43,15610,1/16/2013 0:00,Bruce Butler,Australian,Health Coach III,High,Jade,148649.76,26852.4,2,348.936,74180.52,276215.8478,369772.8286,44684.59603,3223.256,183735.016,2,1,Private Bank,Female,Jack Phillips
IND38173,Michael Harris,21,6075,2/3/2017 0:00,Bobby Burton,European,Research Assistant IV,Mid,Jade,235310.46,22356.4,2,1137.8675,774951.0175,343870.8955,200342.1739,71046.71719,42810.7625,1566911.225,1,2,Private Bank,Male,Juan Ramirez
IND71352,Harry Phillips,30,21158,2/28/2015 0:00,Jonathan Hawkins,African,Database Administrator III,High,Gold,70030.3616,39675.52,1,7292.7744,1671393.267,1255303.356,198623.9488,601830.5649,77942.2848,1376458.586,1,2,Private Bank,Female,Gregory Boyd
IND63534,Aaron Bryant,80,2927,2/7/2009 0:00,Mark Montgomery,European,Health Coach I,Low,Gold,160020.2175,47992.1,1,2942.94,578908.876,322644.271,184368.1549,368275.3894,25056.668,585362.96,0,2,Private Bank,Female,Victor Dean
IND68727,Kenneth Myers,39,17222,6/16/2006 0:00,Keith Griffin,European,Assistant Professor,Mid,Jade,157480.7991,12710,2,835.6292,63672.3768,157256.3933,162679.0276,106283.6313,6612.029,563530.5926,2,1,Commercial,Male,Jeremy Porter
IND36875,Barbara Riley,54,16920,12/22/1999 0:00,Steve Diaz,European,Associate Professor,Low,Jade,67543.9308,23202.45,2,2374.4682,879483.27,782700.6557,208165.068,443391.5948,38825.6472,889322.955,2,2,Commercial,Male,Ernest Knight
IND44607,Mark Pierce,20,39160,9/3/2021 0:00,Benjamin Kim,European,Staff Accountant III,High,Silver,352563.2325,71463.06,2,2121.5625,1979607.3,1976402.578,1138407.885,340889.9167,90368.1,516537.1125,1,5,Retail,Female,Eric Shaw
IND82641,Jose Howell,70,24998,4/16/2004 0:00,Bruce Butler,European,Office Assistant II,High,Jade,188125.5537,28244.7,2,5051.3382,1149690.834,563490.9164,114331.4903,323394.7868,71452.0116,2849736.087,2,3,Institutional,Male,Joe Carroll
IND41747,Shawn Rodriguez,73,37210,7/24/2020 0:00,Bruce Porter,European,Programmer Analyst II,Low,Silver,262109.9457,42685.02,1,3688.641,631689.333,1067459.036,417279.4412,414853.3979,47110.272,270774.339,1,2,Private Bank,Female,Steve Sanchez
IND48658,Marie Mason,31,12790,7/1/2015 0:00,Joshua Bennett,European,Pharmacist,High,Jade,132381.821,32938.43,1,1467.0912,367561.7984,92758.86797,82613.36678,50481.11518,15132.4224,367462.4512,3,2,Commercial,Male,Lawrence Sanchez
IND63683,Robin Clark,82,25006,9/30/2004 0:00,Nicholas Simmons,Australian,Quality Control Specialist,High,Jade,101067.84,35087.4,2,607.698,1401736.518,192492.0106,101534.2474,103395.7086,17622.423,908101.467,3,4,Retail,Female,Peter Castillo
IND58912,Christine Bailey,63,27827,8/11/2017 0:00,Joshua Ryan,American,Food Chemist,High,Gold,85064.6811,37142.98,1,52.5084,794809.057,576677.7405,478519.8272,121470.4177,40986.9516,1054676.353,2,2,Retail,Female,Victor Gutierrez
IND34297,Scott Kelly,54,28352,2/15/2008 0:00,Raymond Alexander,African,General Manager,Mid,Silver,250558.7616,32556.72,3,5972.8032,1942324.675,1559826.725,369958.9028,428352.4161,97581.5568,2373523.589,1,3,Retail,Female,Daniel Carroll
IND66416,Helen Brooks,17,7949,1/28/2009 0:00,Jesse Evans,European,Senior Financial Analyst,High,Jade,106907.9616,8246.92,1,2552.6776,630246.3068,460917.0935,124921.4553,293608.4962,22214.698,349680.1088,0,2,Institutional,Male,Carl Anderson
IND46043,Cheryl Turner,73,14509,9/15/2018 0:00,Nicholas Simmons,African,Assistant Manager,High,Gold,98497.3597,40174.09,1,3880.169,385879.533,142521.8311,54530.09188,54827.52874,2607.487,1357747.696,3,3,Institutional,Male,Nicholas Ward
IND26793,Thomas Washington,48,15113,6/28/2020 0:00,Joe Price,European,VP Quality Control,High,Jade,428020.8032,64848.72,1,11128.3122,447741.7682,1735991.734,811794.6958,271014.5369,11001.572,3072791.324,2,5,Private Bank,Male,Victor Dean
IND57827,Todd Lawrence,39,36477,1/29/2004 0:00,Anthony Torres,Asian,Account Executive,Mid,Silver,77370.4017,15353.04,1,1226.5154,250432.8546,1572704.648,492937.2779,605843.3877,58450.8804,501286.8578,1,2,Private Bank,Female,Jeremy Porter
IND61268,Anna Shaw,58,41100,8/16/2019 0:00,Jason Duncan,Australian,Programmer I,Low,Silver,56227.8024,4078.08,1,4011.984,85758.912,169677.1584,137862.6912,68295.05626,36289.728,976275.072,2,2,Private Bank,Male,Ernest Knight
IND61936,Carl Mitchell,57,13537,1/3/2018 0:00,Adam Hernandez,European,Budget/Accounting Analyst I,Low,Jade,180555.765,75076.6,1,5094.432,496902.6015,260544.9452,187409.522,248111.9232,11057.9715,303895.215,2,5,Private Bank,Male,Eric Shaw
IND87086,Juan Diaz,76,37015,11/27/2011 0:00,Phillip Peters,European,Office Assistant I,Mid,Jade,35261.85,13344.3,1,2166.048,430803.36,24846.15168,21222.75456,5310.864922,20710.08,427273.344,3,1,Private Bank,Female,Kevin Kim
IND99616,Kenneth Hughes,32,11399,9/10/2018 0:00,Chris Armstrong,Asian,Chemical Engineer,High,Gold,71863.743,26361.51,2,2026.0618,379734.3984,215398.6188,174547.1566,246037.2155,12585.2286,343729.3846,0,2,Private Bank,Female,Victor Rogers
IND76839,Philip Cunningham,72,5294,9/11/2010 0:00,Shawn Wallace,European,Web Designer I,High,Silver,78666.9696,8234.64,3,1831.2444,238802.2632,224109.8615,301262.4368,69437.31775,10861.416,69134.0328,3,1,Private Bank,Male,Eugene Cunningham
IND51542,Ann James,50,31219,7/14/2009 0:00,Dennis Ruiz,Australian,Operator,High,Silver,49999.2768,3392.04,1,4131.72,493103.44,763141.84,244205.3888,430717.2545,10856.46,1019528.82,1,2,Commercial,Female,Joe Carroll
IND31177,Donald Coleman,69,3799,12/9/2021 0:00,Nicholas Cunningham,Australian,Systems Administrator II,Mid,Jade,298316.1636,44760.6,2,1226.2185,569030.8563,1866884.486,790359.8555,377737.5033,8290.5687,2147674.541,3,3,Commercial,Male,Steve Sanchez
IND25757,Larry Johnston,82,19023,4/7/2020 0:00,George Lewis,European,Biostatistician IV,High,Jade,169791.1668,30070.92,1,1257.9273,614394.7521,638236.7577,208980.1773,217056.9787,29658.2286,262177.6845,1,2,Retail,Female,Lawrence Sanchez
IND83050,Kenneth Walker,57,9116,6/16/2016 0:00,Todd Roberts,European,Safety Technician I,Mid,Platinum,82765.0032,9832.5,1,2122.2316,322434.8412,12788.44111,14993.34475,7831.817729,15997.734,127897.2384,1,1,Institutional,Male,Peter Castillo
IND88698,Lillian Arnold,56,37255,4/29/2010 0:00,Jonathan Hawkins,Asian,Media Manager IV,High,Silver,56874.1971,8228.29,1,143.773,185781.506,152556.6596,67446.10215,108042.2322,36945.196,248758.9915,2,2,Private Bank,Male,Victor Gutierrez
IND36562,Louis Harper,58,30765,11/1/2002 0:00,Paul Holmes,American,Research Nurse,Low,Jade,273434.5442,41010.03,1,2972.3344,755360.144,423245.4106,302318.1504,52905.67632,28705.0512,1689849.773,3,2,Commercial,Male,Daniel Carroll
IND30719,Brandon Daniels,51,30593,4/11/2019 0:00,Frank Brown,Asian,Programmer IV,Mid,Gold,253476.2307,15105.86,1,4735.1304,140675.535,917838.7849,604047.7473,117279.4003,16062.1461,1637315.48,0,3,Retail,Male,Carl Anderson
IND26679,Sandra Knight,84,11433,2/26/2019 0:00,Joe Price,European,Account Executive,Low,Jade,130886.1696,25539.84,1,2922.9504,765990.528,165213.8605,172397.0719,41566.84955,36915.1104,156082.6368,1,2,Retail,Male,Nicholas Ward
IND54314,David Russell,46,16803,11/9/2013 0:00,Bruce Porter,European,Desktop Support Technician,Mid,Silver,183339.36,20248.8,3,1280.64,789768.48,1313496.674,314097.0307,548432.4518,10358.832,1684224.864,1,3,Retail,Male,Fred Bryant
IND72436,Bobby Gomez,22,13355,11/15/2006 0:00,Dennis Morris,Asian,Account Representative I,Mid,Silver,133700.24,48330.15,2,9127.062,1662808.896,861107.969,348543.7017,341572.8277,24721.893,2730628.026,2,4,Institutional,Male,Ryan Taylor
IND59337,Ruth Hughes,21,26375,6/5/2021 0:00,Jeremy Vasquez,Asian,Computer Systems Analyst IV,High,Silver,36214.4202,33925.15,1,1665.3336,387574.3249,1167758.982,490655.0345,441589.531,19148.4209,1106627.589,2,2,Institutional,Male,Sean Vasquez
IND78689,Mildred Burns,53,30789,9/29/2012 0:00,James Castillo,European,Structural Engineer,Mid,Platinum,324327.15,22598.1,2,1379.934,458184.96,291710.7043,131740.3181,362474.0752,32817.654,1111227.426,3,4,Private Bank,Female,Nicholas Morrison
IND31280,Jesse Murphy,37,36211,10/18/2017 0:00,Jesse Evans,Asian,Research Assistant IV,Mid,Silver,230734.0728,33099.84,2,52.7472,687617.2944,104154.6371,102747.142,25081.56261,18674.1072,406364.0292,0,2,Private Bank,Male,Jack Phillips
IND26777,Robert Powell,27,37137,2/4/2005 0:00,Roger Alexander,African,Chief Design Engineer,High,Silver,263582.2035,59045.16,1,5868.585,1599755.13,948718.035,246666.6891,239203.4406,59724.63,1885029.435,0,4,Private Bank,Male,Juan Ramirez
IND37741,Joseph Ray,25,23441,10/17/2006 0:00,Mark Montgomery,African,Product Engineer,High,Jade,57039.7815,50417.61,1,8330.7978,391088.5362,1529895.322,798206.2548,220393.6159,56514.9744,1285695.671,2,2,Private Bank,Male,Gregory Boyd
IND28884,Wayne Alvarez,74,18680,9/13/2006 0:00,Joshua Ryan,Asian,Account Representative I,High,Silver,36633.6189,29429.39,2,2438.9424,118870.0044,753986.8482,547010.0664,123003.3447,1817.9154,717175.7802,1,1,Private Bank,Female,Victor Dean
IND21608,Matthew James,32,16007,12/5/2003 0:00,Samuel Fowler,Asian,Software Test Engineer IV,Mid,Silver,69789.314,30138.74,3,6081.292,832543.236,1031441.219,279962.6166,260365.2335,40998.328,596375.556,3,2,Private Bank,Male,Jeremy Porter
IND30193,Mary Bennett,28,17968,11/10/2012 0:00,Nicholas Cunningham,Asian,Accountant I,Low,Gold,64385.5872,5201.28,1,260.64,175520.16,449340.5664,164758.2077,217430.9074,22500.288,628846.848,2,1,Private Bank,Female,Ernest Knight
IND38702,Willie Kennedy,78,27552,11/5/2009 0:00,Joe Price,European,Software Engineer III,Mid,Gold,263680.7712,43179.32,1,9128.932,1539487.489,1424891.084,745916.1378,151478.3541,21860.8032,2131862.975,3,2,Commercial,Female,Eric Shaw
IND14237,Scott Andrews,39,3899,4/27/2007 0:00,Victor Ramos,Asian,Administrative Assistant III,Mid,Platinum,108075.2832,7107.9,3,8089.0524,749152.7784,1848506.271,545072.3619,326332.4532,52023.5352,405160.4232,2,2,Commercial,Female,Joe Carroll
IND35253,Denise Hamilton,62,35160,11/29/2006 0:00,Bobby Burton,Asian,Chief Design Engineer,High,Gold,113729.4444,32788.36,1,4.2484,442508.7688,391283.9146,236829.7378,191832.0876,2429.758,229924.3884,3,1,Private Bank,Female,Steve Sanchez
IND14559,Victor Morrison,44,3550,3/24/1996 0:00,Shawn Wallace,European,Nurse,Low,Platinum,217808.5707,34263.18,1,468.72,303130.5984,1763179.743,1038000.978,195798.2666,36567.1908,867553.848,2,2,Retail,Female,Lawrence Sanchez
IND31565,Johnny Baker,78,39263,8/18/2007 0:00,Dennis Ruiz,European,Programmer Analyst I,High,Platinum,240104.6544,39235.47,1,5713.8831,311027.1669,956524.8892,255704.6733,456290.7838,51756.6723,1100443.43,3,2,Institutional,Female,Peter Castillo
IND44723,Michelle Morales,46,30867,3/6/2013 0:00,Bobby Burton,African,Programmer Analyst IV,High,Jade,62217.7479,21449.89,2,3757.7848,714905.9071,135583.4833,179072.5252,59093.93331,19576.557,876968.1305,0,3,Private Bank,Male,Victor Gutierrez
IND25889,Kevin Perkins,27,39017,7/21/2020 0:00,Stephen Payne,European,Computer Systems Analyst III,High,Jade,230504.5952,47430.84,1,10775.166,1579998.39,501098.1701,219836.6166,63106.04052,228.532,2479024.43,3,3,Commercial,Male,Daniel Carroll
IND80593,Joyce Johnston,63,8763,6/30/2000 0:00,Paul Larson,European,Internal Auditor,High,Platinum,247365.5733,10094.13,2,2248.7868,48433.5612,283112.8887,188741.9258,365739.9095,5794.6428,282126.7098,1,2,Retail,Female,Carl Anderson
IND91319,Bonnie Brown,82,27489,6/7/2009 0:00,Shawn Wallace,Asian,Dental Hygienist,Mid,Jade,116319.105,15838.9,1,2026.15,197453.585,150388.35,133201.11,96334.4802,11288.13,408511.285,1,1,Retail,Female,Nicholas Ward
IND75746,Raymond Austin,75,22069,2/11/2020 0:00,Anthony Berry,European,Engineer IV,Low,Silver,356267.8656,51367.68,1,855.2448,230852.5056,1112280.662,217242.3168,677796.0284,16327.0656,2180346.163,0,2,Retail,Female,Victor Dean
IND23455,Bobby Spencer,48,35139,7/18/2021 0:00,Anthony Torres,Asian,Accounting Assistant III,High,Platinum,231926.0559,57530.55,2,659.1046,681394.8526,1689560.427,465626.8894,510194.0346,77444.7905,1624273.32,2,3,Institutional,Female,Jeremy Porter
IND12762,Keith Hughes,43,35314,4/10/2012 0:00,Chris Armstrong,Asian,Executive Secretary,High,Jade,126724.1871,10407.11,1,3303.2174,89262.614,1463854.889,491676.4511,312885.0143,19804.5407,182903.6279,3,2,Institutional,Male,Ernest Knight
IND17356,Helen Patterson,31,660,4/21/2009 0:00,Joshua Little,American,Automation Specialist II,High,Jade,361526.49,6716.5,1,10141.6205,615293.549,1205689.496,901450.0904,121695.7622,47432.9395,1060755.361,2,5,Private Bank,Female,Eric Shaw
IND14968,Ashley Powell,25,41662,1/8/2009 0:00,Douglas Tucker,Asian,Media Manager III,High,Jade,133280.5287,54309.75,2,2765.4429,897532.02,200786.4397,74672.64288,47458.61303,25993.2684,1580825.905,3,4,Private Bank,Female,Kevin Kim
IND26205,Roy Cunningham,65,39773,10/2/2020 0:00,Chris Armstrong,African,Statistician III,Mid,Platinum,86378.6592,14626.08,1,2332.026,186543.72,410491.1205,391173.8913,55971.67161,17070.822,0,2,1,Private Bank,Male,Victor Rogers
IND40402,Eugene Berry,62,15494,9/12/2019 0:00,Steve Diaz,American,Quality Control Specialist,High,Jade,23800.2975,8675.45,1,335.972,912209.207,1274097.829,323010.7171,424938.5434,18524.681,587768.104,1,1,Private Bank,Male,Eugene Cunningham
IND23534,Brandon Cox,59,1979,9/24/1996 0:00,Stephen Payne,African,Software Engineer I,High,Silver,231344.3268,8031.52,2,5676.9328,360387.2102,1260515.576,416611.0801,384457.2506,44042.3082,1864716.594,3,2,Private Bank,Female,Joe Carroll
IND13368,Anne Hill,51,6118,2/25/2021 0:00,Mark Montgomery,Asian,Registered Nurse,Low,Jade,472444.6986,21172.21,2,4135.9368,1674541.497,600552.8387,406256.332,91260.48038,45600.6096,1205068.188,1,4,Private Bank,Male,Steve Sanchez
IND89530,Keith Davis,84,35153,8/15/2020 0:00,Gregory Simmons,European,Geologist III,High,Jade,50144.9721,11484.92,3,3950.3705,321223.397,811897.1551,433838.1745,215679.5496,33918.9392,579440.6672,2,1,Private Bank,Female,Lawrence Sanchez
IND46536,Edward Perry,72,26992,6/20/2021 0:00,Anthony Simpson,Australian,Actuary,High,Jade,136851.8688,12204.72,1,3257.5464,484702.8768,52569.96055,71529.61846,11574.00935,31612.2984,232154.9712,2,2,Commercial,Female,Peter Castillo
IND50842,Matthew Morris,53,28782,6/22/2001 0:00,Chris Armstrong,Australian,Dental Hygienist,Mid,Jade,62316.25,10156.25,1,302.82,273325.675,257313.4893,136533.6882,104605.8103,21266.98,353381.14,3,1,Commercial,Female,Victor Gutierrez
IND78530,Earl Weaver,17,12884,8/6/2011 0:00,Jesse Evans,European,Web Designer II,Mid,Silver,139421.52,4874.8,2,3468.24,27234.36,147745.296,121479.4656,45669.71261,11243.16,769523.04,2,1,Private Bank,Male,Daniel Carroll
IND86823,Lawrence Henry,21,24396,10/9/2008 0:00,Nicholas Cunningham,Asian,Accounting Assistant I,Mid,Jade,195651.75,38778.5,1,3559.71,677557.65,248235.0756,193429.929,147006.746,31873.765,492181.305,1,2,Retail,Male,Carl Anderson
IND22908,Louise Wells,20,41486,1/30/2008 0:00,Jason Duncan,American,Clinical Specialist,High,Gold,120709.6233,33245.03,2,1114.0738,355659.3509,530450.1752,335727.959,198079.4958,20868.9481,761481.4424,2,2,Institutional,Female,Nicholas Ward
IND63930,Jerry Fowler,57,6105,8/4/2008 0:00,Jeremy Vasquez,African,Structural Engineer,Mid,Silver,56697.1488,20916,1,937.5696,378481.356,39461.17824,30492.72864,27539.11924,10031.7096,484459.7472,0,1,Private Bank,Female,Fred Bryant
IND59614,Charles Lopez,67,29340,11/21/2016 0:00,Benjamin Kim,European,Account Representative IV,Mid,Gold,76337.0256,44903.76,1,6522.6546,646545.1608,2507452.998,1398715.278,276331.5549,9770.8842,1910017.217,1,2,Commercial,Male,Ryan Taylor
IND16937,Alan Long,48,10489,10/12/2001 0:00,Roy Rice,Asian,Human Resources Assistant III,High,Silver,56707.5744,15646.37,1,2238.336,444894.8,1290644.582,306528.0883,265066.1311,30041.216,384301.968,3,1,Retail,Female,Sean Vasquez
IND22152,David Larson,48,31037,3/17/2009 0:00,Patrick Graham,European,Marketing Assistant,High,Jade,96390.06,7677.3,1,2308.5,264541.845,97403.12475,70745.42745,18434.82298,26040.735,311371.905,1,1,Retail,Male,Nicholas Morrison
IND19673,Frank Harper,77,31321,12/7/2016 0:00,Benjamin Kim,Asian,Database Administrator I,Low,Jade,191265.8849,11937.39,1,4443.8085,637807.2705,2092998.257,480614.4145,599062.6121,3275.1945,835505.6445,3,2,Retail,Female,Jack Phillips
IND91458,Timothy Moore,48,26296,3/10/2018 0:00,Joe Price,Asian,Community Outreach Specialist,High,Silver,74221.728,22967,1,2226.8028,207679.0992,191303.2587,198805.3473,208032.9162,8075.9316,512655.0192,0,2,Institutional,Female,Juan Ramirez
IND71139,Frank Arnold,59,29500,9/28/2007 0:00,Jonathan Hawkins,American,Geologist IV,High,Silver,170020.8174,19180.23,1,273.4695,707857.7175,137449.4508,48870.91584,52943.49216,45429.5655,1630468.305,3,2,Institutional,Male,Gregory Boyd
IND44382,Keith Gordon,28,41951,12/3/1995 0:00,Roy Rice,American,Business Systems Development Analyst,Low,Jade,312246,37318.38,1,8366.7342,973588.8822,785365.1337,257791.6088,263127.2955,43271.5008,538553.2878,3,2,Private Bank,Male,Victor Dean
IND32518,Jeffrey Gutierrez,41,22437,3/3/1995 0:00,Phillip Peters,European,Accounting Assistant IV,High,Platinum,160046.4726,27812.61,1,2686.068,330529.2858,153125.3213,142379.6847,84595.02398,8479.0692,613079.5797,1,2,Private Bank,Female,Jeremy Porter
IND98549,Debra Mills,48,35594,11/14/2001 0:00,Jonathan Hawkins,European,Safety Technician I,High,Platinum,142526.6009,44209.95,2,7062.9859,644588.1261,408574.6857,169938.1436,237624.1446,10592.5861,1922516.901,1,2,Private Bank,Female,Ernest Knight
IND22303,Nancy Morris,54,21140,9/21/2007 0:00,Anthony Torres,European,Registered Nurse,Mid,Silver,21844.0625,19833,2,315.7475,190073.9,105557.7256,163315.7264,20792.88029,8771.8975,118763.3275,2,1,Private Bank,Male,Eric Shaw
IND33084,Katherine Oliver,72,19265,1/26/2013 0:00,Jeremy Vasquez,European,Web Developer II,High,Gold,124277.7536,60250.52,1,3293.7716,685460.6592,902647.6446,250238.951,431125.9641,72793.0432,1184928.768,0,3,Private Bank,Male,Joe Carroll
IND36967,Mark Medina,45,27780,8/10/2008 0:00,Joshua Bennett,American,Accountant II,High,Silver,265947.342,22048.3,1,4332.9072,1506289.033,1995533.936,466697.4529,811248.9172,15800.1544,1260879.666,3,3,Private Bank,Male,Steve Sanchez
IND20489,Anthony Parker,58,1701,9/9/2019 0:00,Anthony Berry,European,Automation Specialist II,High,Platinum,136288.32,28865.9,1,6034.644,1335258.918,0,0,0,46786.572,1195738.866,2,2,Private Bank,Male,Lawrence Sanchez
IND35221,Pamela Oliver,49,13769,5/3/2005 0:00,Samuel Fowler,Asian,Account Executive,High,Silver,338807.392,57559.36,1,2247.6544,564042.5728,429505.9866,355684.6451,217638.7366,3969.024,999527.1936,3,3,Commercial,Male,Peter Castillo
IND67799,Ronald Fernandez,33,32410,7/7/2010 0:00,Bobby Burton,American,Systems Administrator II,Low,Jade,117951.1389,19894.63,1,1485.341,364573.407,195130.6379,276730.7228,76491.21006,5260.2165,500503.3055,2,2,Commercial,Male,Victor Gutierrez
IND84095,Howard Mitchell,72,26092,7/30/2021 0:00,Phillip Peters,Australian,Office Assistant I,High,Jade,280918.6575,73718.1,1,8259.68,103359.62,603246.7168,377029.198,227377.6086,59522.06,1102516.116,3,5,Private Bank,Female,Daniel Carroll
IND59330,Jason Edwards,62,34474,5/27/2006 0:00,Donald Reynolds,Asian,Staff Accountant I,Low,Jade,92897.8688,27024.8,1,4987.6992,1674934.272,1655020.061,698211.5881,535295.5509,15749.3248,1593741.107,2,4,Retail,Female,Carl Anderson
IND99522,Louis Hayes,79,16643,11/10/1999 0:00,Benjamin Kim,Asian,Staff Accountant III,High,Gold,234829.6353,22215.87,1,10487.2968,1361218.721,3179840.774,1829497.432,435594.6266,81671.5386,2189295.346,2,3,Institutional,Female,Nicholas Ward
IND53925,Victor Flores,49,34641,10/27/2005 0:00,Carl Nguyen,Asian,Technical Writer,Mid,Jade,118938.7776,65018.24,1,5124.4736,269071.3696,2206729.57,729644.4545,892479.7413,34529.7344,834600.1536,2,5,Private Bank,Male,Victor Dean
IND47766,Jonathan Gomez,72,41052,11/23/1999 0:00,Nicholas Simmons,European,Systems Administrator IV,High,Jade,271347.455,51908.65,1,119.68,864791.224,1181619.789,1114482.301,182613.9674,34689.996,1763740.616,2,4,Commercial,Male,Jeremy Porter
IND74222,Joan Williams,76,22219,3/29/2014 0:00,Jeremy Vasquez,European,Graphic Designer,High,Platinum,91058.3892,16547.48,1,2139.1416,243425.4768,235281.4785,151694.6375,162622.843,9148.0288,438798.0992,3,1,Retail,Female,Ernest Knight
IND96627,Gloria Welch,79,9753,6/17/2019 0:00,Joshua Ryan,European,Systems Administrator II,Low,Silver,74571.4452,25321.62,2,3310.9384,528831.5494,548418.2941,591152.1872,148927.6173,7480.9581,976843.1288,2,2,Retail,Female,Eric Shaw
IND46573,Craig Stewart,76,23642,10/31/2007 0:00,Victor Martinez,Asian,Accountant I,Mid,Silver,41255.7607,15167.46,3,7008.3328,832450.5532,149252.5418,46389.30352,43021.0367,14749.8428,1771860.129,3,2,Retail,Female,Kevin Kim
